#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
55481,2.40556,0.548394,425,67160,0.234656,0.18,1,71709,71284,425
64241,3.90005,1.90482,429,75920,0.242538,0.14,1,71717,71288,429
99281,168.25,177.655,434,110960,0.7777,0.37,2,71921,71487,434
108041,13.2783,9.90221,431,119720,0.206973,0.11,1,72126,71695,431
210241,169.2,168.155,465,221920,0.242984,0.94,1,72386,71921,465
224841,9.4578,9.45279,434,236520,0.0906449,0.07,1,72556,72122,434
227761,2.37289,4.27264,432,239440,0.060258,0.07,1,72558,72126,432
287881,4.80238,4.76663,436,299300,0.0669421,0.39,1,72612,72176,436
378161,2.33013,0.665,430,389820,0.0612143,0.19,1,73019,72589,430
395441,2,0.00166251,428,405880,0.0445144,0.21,1,73031,72603,428
426841,2.00701,0.0308752,428,438000,0.213783,0.19,1,73055,72627,428
466981,3.99975,0.6175,435,477420,0.220012,0.31,1,73092,72657,435
502981,2.00004,0.00249387,429,513920,0.0928467,0.06,1,73441,73012,429
715541,2.01662,0.570042,430,727080,0.227304,0.18,1,73954,73524,430
784801,2,0.285,428,795700,0.2229,0,1,74334,73906,428
912521,1.99988,0.0237539,426,924180,0.221311,0.23,1,74764,74338,426
1004861,9.17255,148.201,428,1016160,0.242784,0.21,1,75166,74738,428
1077041,2.04512,0.665048,424,1087700,0.207987,0.21,1,75224,74800,424
1087641,9.5525,11.4,427,1097920,0.2351,0.16,1,75239,74812,427
1115321,2.00227,0.0237856,426,1125660,0.0949276,0.22,1,75260,74834,426
1121961,163.735,159.22,427,1132960,0.225915,0.21,1,75440,75013,427
1284621,2.09488,10.4571,425,1295020,0.0816995,0.21,1,76052,75627,425
1349721,11.4524,11.4214,426,1360720,0.269126,0.11,1,76111,75685,426
1396321,9.27693,7.62143,424,1407440,0.0692662,0.06,1,76474,76050,424
1521521,10.5213,11.4196,429,1533000,0.203468,0.14,1,76753,76324,429
1533201,2.01787,0.0189526,428,1544680,0.202489,0.14,1,76911,76483,428
1623661,2.2375,7.60008,428,1635200,0.208766,0.06,1,76991,76563,428
1666721,2.04603,0.618427,424,1677540,0.0387828,0.21,1,77348,76924,424
1745341,2.19,11.4166,424,1756380,0.0687507,0.24,1,77413,76989,424
1894061,2.38,17.1,424,1905300,0.226445,0.17,1,77874,77450,424
1906121,144.553,151.06,426,1916980,0.267096,0.29,1,78046,77620,426
2007001,4.80249,13.3006,424,2017720,0.202433,0.22,1,78279,77855,424
2064201,1.9525,12.35,423,2074660,0.0823943,0.25,1,78656,78233,423
2267001,6.70249,15.2006,424,2277600,0.236663,0.17,1,79152,78728,424
2405321,2.42512,6.27095,424,2416300,0.0464427,0.15,1,79598,79174,424
2439221,117.711,36.1189,549,2451340,0.255594,0.23,1,79946,79397,549
2456701,2.0475,10.45,423,2467400,0.201299,0.18,1,79959,79536,423
2484781,1.95251,7.60083,423,2495140,0.063278,0.06,1,79985,79562,423
2560281,141.619,140.03,433,2571060,0.200893,0.34,1,80218,79785,433
2597101,2.18999,14.2508,423,2607560,0.0479625,0.13,1,80404,79981,423
2691321,150.307,148.628,428,2702460,0.207485,0.22,1,80656,80228,428
2702761,14.9829,20.6378,422,2714140,0.202275,0.16,1,80820,80398,422
2727721,6.70013,14.535,422,2738960,0.0890976,0.13,1,80841,80419,422
3006441,29.9775,25.935,451,3017820,0.90553,0.74,2,81772,81321,451
4663881,2,6.11408e-13,445,602980,0.786016,0.18,2,90503,90058,445
4759881,160.608,397.1,485,610280,0.916,1,2,90967,90482,485
4768001,2.20745,0.762138,479,611740,0.913264,0.99,2,90976,90497,479
5194601,81.5907,33.2079,506,445300,0.937241,0.01,2,93060,92554,506
5745181,225.176,325.458,554,237980,0.94624,1,2,96768,96214,554
6089881,13.7784,14.4068,468,93140,0.07456,0.93,1,99063,98595,468
6531001,583.12,460.825,580,100740,0.79402,1,2,101257,100677,580
7000081,12.7106,11.4263,518,68620,0.429312,1,1,104254,103736,518
7130021,11.159,10.0309,456,52560,0.0553614,0.64,1,105183,104727,456
7138781,2.25052,5.82238,453,54020,0.0450631,0.62,1,105199,104746,453
7141701,2.01253,4.09112,451,54020,0.0360252,0.62,1,105201,104750,451
7144621,2.00063,3.05456,450,54020,0.0144101,0.64,1,105203,104753,450
7147541,2.00003,2.05273,450,54020,0.00576404,0.64,1,105205,104755,450
7155621,15.3,2.95001,463,54020,0.0265289,0.55,1,105225,104762,463
7583401,19.6046,25.6834,505,61320,0.757631,1,2,108828,108323,505
8067241,15.1636,18.7643,485,71540,0.0615717,0.87,1,112350,111865,485
8070161,14.0582,18.0382,481,71540,0.0246287,0.84,1,112364,111883,481
9246921,497.447,480.256,511,85260,0.442,1,1,119248,118737,511
9920401,89.3697,111.872,498,61420,0.202,1,1,123792,123294,498
9984641,17.7685,36.9436,479,62880,0.0988,0.11,1,123806,123327,479
11811321,12.7877,18.6566,433,58400,0.0781206,0,1,138181,137748,433
11904761,25.7549,22.0378,433,64240,0.244836,0.21,1,138845,138412,433
11910601,3.91189,4.04509,430,65700,0.241974,0.21,1,138888,138458,430
11913521,24.8956,23.0023,432,65700,0.258789,0.21,1,138914,138482,432
11971921,40.2378,40.2377,433,68620,0.765511,0.27,2,139319,138886,433
12531101,2.94345,20.5512,428,62780,0.0161301,0.15,1,143226,142798,428
12539861,3.61512,32.3572,430,64240,0.0199923,0.37,1,143285,142855,430
12542781,36.2808,32.9679,435,64240,0.0259969,0.37,1,143323,142888,435
12612861,3.13069,3.1307,422,67160,0.0191993,0.03,1,143771,143349,422
12615781,22.9565,22.9565,422,67160,0.0256797,0,1,143795,143373,422
12677101,25.5625,24.6138,423,68620,0.225595,0.01,1,144192,143769,423
12682941,22.0089,22.9565,422,68620,0.0852952,0.03,1,144217,143795,422
12758861,92.3399,84.5575,433,71540,0.28518,0.17,1,144776,144343,433
13220221,490.285,512.83,484,51100,0.418,1,1,147803,147319,484
13466961,41.1347,49.9625,477,49640,0.2308,0.77,1,149684,149207,477
13502001,22.7668,19.8737,434,54020,0.206518,0.07,1,150033,149599,434
13642161,58.1331,22.3776,508,58400,0.79481,0.56,2,151160,150652,508
13650921,17.967,16.4354,467,58400,0.792708,0.57,2,151217,150750,467
13662601,44.2074,29.1957,493,58400,0.914149,0.73,2,151336,150843,493
13867001,7.36081,12.1055,486,58400,0.913012,1,2,152963,152477,486
13925401,4.4057,7.36081,462,59860,0.422676,0.79,1,153425,152963,462
14153161,22.0019,44.6572,493,74460,0.900726,1,2,155172,154679,493
14459121,6.25279,8.96421,452,68620,0.775185,0.52,2,157107,156655,452
14562361,30.5686,28.8894,469,81760,0.775536,0.85,2,157892,157423,469
15348081,24.7594,25.7219,454,62780,0.419616,0.55,1,163712,163258,454
15689721,35.8076,30.2051,494,67160,0.91929,1,2,166294,165800,494
15980261,16.117,21.6627,484,64240,0.901833,1,2,168501,168017,484
16413881,17.3572,23.7124,502,59860,0.922,1,2,171910,171408,502
17159941,3.14402,22.3193,440,54020,0.919739,0.47,2,178938,178498,440
19109041,31.7108,42.8289,525,43800,0.946,1,2,197822,197297,525
19182041,22.7191,28.4835,422,37960,0.401967,0.01,1,198712,198290,422
19228761,44.1611,42.3467,443,40880,0.941735,0.39,2,199238,198795,443
19726621,15.5422,28.8364,443,36500,0.767549,0.29,2,205063,204620,443
19732461,61.5989,79.0171,476,37960,0.908808,0.15,2,205200,204724,476
19882841,38.253,50.2074,449,33580,0.439185,0.13,1,207264,206815,449
