#Ack,ack_ewma(ms),send_ewma(ms),rtt_ratio,cwnd (Bytes),Last Router Ocupation Ack Arriaval(Packets),Last Router Ocupation Packet Sent(Packets),Network Situation,AckArrival(ms),TSInsideAck(ms),RTTAck(ms)
13434921,1485.54,1438.74,1488,1460,0.714123,0,2,11428406,11426918,1488
13436381,1510.68,1485.54,1512,1460,0.723649,0,2,11429918,11428406,1512
13437841,1511.93,1510.68,1512,1460,0.75146,0,2,11431430,11429918,1512
13439301,1557.6,1511.93,1560,1460,0.774584,0,2,11432990,11431430,1560
13440761,1582.68,1557.6,1584,1460,0.795834,0,2,11434574,11432990,1584
13459741,1515.06,1573.2,1512,1460,0.762121,0,2,11456510,11454998,1512
13472881,1726.68,1701.6,1728,1460,0.903894,0,2,11471174,11469446,1728
13474341,1727.93,1726.68,1728,1460,0.931557,0,2,11472902,11471174,1728
13475801,1773.6,1727.93,1776,1460,0.942623,0,2,11474678,11472902,1776
13483101,964.44,1504.79,936,1460,0.245611,0,1,11482526,11481590,936
13490401,887.805,884.107,888,1460,0.241603,0,1,11486558,11485670,888
13502081,1079.88,1077.65,1080,1460,0.403124,0,1,11494622,11493542,1080
13503541,1148.39,1079.88,1152,1460,0.40725,0,1,11495774,11494622,1152
13529821,1534.68,1509.65,1536,1460,0.744114,0,2,11519894,11518358,1536
13531281,1535.93,1534.68,1536,1460,0.759646,0,2,11521430,11519894,1536
13532741,1558.8,1535.93,1560,1460,0.789858,0,2,11522990,11521430,1560
13541501,1703.88,1701.59,1704,1460,0.910948,0,2,11532926,11531222,1704
13542961,1749.59,1703.88,1752,1460,0.922379,0,2,11534678,11532926,1752
13561941,1486.79,1463.88,1488,1460,0.717517,0,2,11554718,11553230,1488
13563401,1510.74,1486.79,1512,1460,0.749007,0,2,11556230,11554718,1512
13564861,1557.54,1510.74,1560,1460,0.749603,0,2,11557790,11556230,1560
13576541,1726.74,1702.74,1728,1460,0.928736,0,2,11570918,11569190,1728
13578001,1773.54,1726.74,1776,1460,0.929494,0,2,11572694,11570918,1776
13586761,1491.18,1551.54,1488,1460,0.729853,0,2,11582942,11581454,1488
13588221,1488.16,1491.18,1488,1460,0.717941,0,2,11584430,11582942,1488
13592601,1557.54,1510.8,1560,1460,0.786828,0,2,11588990,11587430,1560
13594061,1605.48,1557.54,1608,1460,0.788731,0,2,11590598,11588990,1608
13602821,1725.59,1679.88,1728,1460,0.914407,0,2,11600534,11598806,1728
13604281,1750.68,1725.59,1752,1460,0.947763,0,2,11602286,11600534,1752
13605741,1797.53,1750.68,1800,1460,0.949105,0,2,11604086,11602286,1800
13617421,935.891,933.813,936,1460,0.282248,0,1,11614766,11613830,936
13618881,981.595,935.891,984,1460,0.286899,0,1,11615750,11614766,984
13629101,1126.74,1102.8,1128,1460,0.417163,0,1,11623214,11622086,1128
